TYPE|ID_FULL|DISPLAY|COMMENTS|ID|_GENDER|_REGION|_FORM|_COSTUME|_PURIFIED|POGO_ID_FULL|POGO_ID|POGO_FORM|THESILPHROAD_ID_FULL|TYPE1|TYPE2|ATK|DEF|STA|FAMILY|PARENT|BRANCH|POKEDEX_ID|GEN|REGION|FORM|GENDER|COSTUME|PURIFIED|BABY|LEGENDARY|MYTHICAL|MEGA|_blank|REGIONAL|RELEASED_POKEMON|RELEASED_SHINY|RELEASED_SHADOW|RELEASED_MEGA|RARITY||pokedexId|assetBundleSuffix|assetBundleValue|assetBundleCostume|pokemon_image|pokemon_image_shiny
POGO|LAPRAS_PURIFIED|Lapras (Purified)||LAPRAS|||||PURIFIED|LAPRAS_PURIFIED|LAPRAS|PURIFIED|lapras|WATER|ICE|165|174|277|FAMILY_LAPRAS|LAPRAS||131|1|KANTO||||PURIFIED||||||||SHINY|RELEASED_SHADOW||EPIC||131||||pokemon_icon_131_00.png|pokemon_icon_131_00_shiny.png
POGO|LAPRAS_SHADOW|Lapras (Shadow)||LAPRAS|||||SHADOW|LAPRAS_SHADOW|LAPRAS|SHADOW|lapras|WATER|ICE|165|174|277|FAMILY_LAPRAS|LAPRAS||131|1|KANTO||||SHADOW||||||||SHINY|RELEASED_SHADOW||EPIC||131||||pokemon_icon_131_00.png|pokemon_icon_131_00_shiny.png
#N/A|DITTO_NORMAL|Ditto (Normal)||DITTO|||||NORMAL|DITTO_NORMAL|DITTO|NORMAL|ditto|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DITTO||132|1|KANTO|||||||||||||||EPIC||132||||pokemon_icon_132_00.png|pokemon_icon_132_00_shiny.png
#N/A|DITTO_PURIFIED|Ditto (Purified)||DITTO|||||PURIFIED|DITTO_PURIFIED|DITTO|PURIFIED|ditto|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DITTO||132|1|KANTO||||PURIFIED|||||||||||EPIC||132||||pokemon_icon_132_00.png|pokemon_icon_132_00_shiny.png
#N/A|DITTO_SHADOW|Ditto (Shadow)||DITTO|||||SHADOW|DITTO_SHADOW|DITTO|SHADOW|ditto|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|DITTO||132|1|KANTO||||SHADOW|||||||||||EPIC||132||||pokemon_icon_132_00.png|pokemon_icon_132_00_shiny.png
#N/A|EEVEE_NORMAL|Eevee (Normal)||EEVEE|||||NORMAL|EEVEE_NORMAL|EEVEE|NORMAL|eevee|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||133|1|KANTO||||||||||||SHINY|||RARE||133||||pokemon_icon_133_00.png|pokemon_icon_133_00_shiny.png
#N/A|EEVEE_PURIFIED|Eevee (Purified)||EEVEE|||||PURIFIED|EEVEE_PURIFIED|EEVEE|PURIFIED|eevee|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||133|1|KANTO||||PURIFIED||||||||SHINY|||RARE||133||||pokemon_icon_133_00.png|pokemon_icon_133_00_shiny.png
#N/A|EEVEE_SHADOW|Eevee (Shadow)||EEVEE|||||SHADOW|EEVEE_SHADOW|EEVEE|SHADOW|eevee|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||133|1|KANTO||||SHADOW||||||||SHINY|||RARE||133||||pokemon_icon_133_00.png|pokemon_icon_133_00_shiny.png
#N/A|VAPOREON_NORMAL|Vaporeon (Normal)||VAPOREON|||||NORMAL|VAPOREON_NORMAL|VAPOREON|NORMAL|vaporeon|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||134|1|KANTO||||||||||||SHINY|||EPIC||134||||pokemon_icon_134_00.png|pokemon_icon_134_00_shiny.png
#N/A|VAPOREON_PURIFIED|Vaporeon (Purified)||VAPOREON|||||PURIFIED|VAPOREON_PURIFIED|VAPOREON|PURIFIED|vaporeon|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||134|1|KANTO||||PURIFIED||||||||SHINY|||EPIC||134||||pokemon_icon_134_00.png|pokemon_icon_134_00_shiny.png
#N/A|VAPOREON_SHADOW|Vaporeon (Shadow)||VAPOREON|||||SHADOW|VAPOREON_SHADOW|VAPOREON|SHADOW|vaporeon|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||134|1|KANTO||||SHADOW||||||||SHINY|||EPIC||134||||pokemon_icon_134_00.png|pokemon_icon_134_00_shiny.png
#N/A|JOLTEON_NORMAL|Jolteon (Normal)||JOLTEON|||||NORMAL|JOLTEON_NORMAL|JOLTEON|NORMAL|jolteon|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||135|1|KANTO||||||||||||SHINY|||EPIC||135||||pokemon_icon_135_00.png|pokemon_icon_135_00_shiny.png
#N/A|JOLTEON_PURIFIED|Jolteon (Purified)||JOLTEON|||||PURIFIED|JOLTEON_PURIFIED|JOLTEON|PURIFIED|jolteon|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||135|1|KANTO||||PURIFIED||||||||SHINY|||EPIC||135||||pokemon_icon_135_00.png|pokemon_icon_135_00_shiny.png
#N/A|JOLTEON_SHADOW|Jolteon (Shadow)||JOLTEON|||||SHADOW|JOLTEON_SHADOW|JOLTEON|SHADOW|jolteon|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||135|1|KANTO||||SHADOW||||||||SHINY|||EPIC||135||||pokemon_icon_135_00.png|pokemon_icon_135_00_shiny.png
#N/A|FLAREON_NORMAL|Flareon (Normal)||FLAREON|||||NORMAL|FLAREON_NORMAL|FLAREON|NORMAL|flareon|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||136|1|KANTO||||||||||||SHINY|||EPIC||136||||pokemon_icon_136_00.png|pokemon_icon_136_00_shiny.png
#N/A|FLAREON_PURIFIED|Flareon (Purified)||FLAREON|||||PURIFIED|FLAREON_PURIFIED|FLAREON|PURIFIED|flareon|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||136|1|KANTO||||PURIFIED||||||||SHINY|||EPIC||136||||pokemon_icon_136_00.png|pokemon_icon_136_00_shiny.png
#N/A|FLAREON_SHADOW|Flareon (Shadow)||FLAREON|||||SHADOW|FLAREON_SHADOW|FLAREON|SHADOW|flareon|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|EEVEE||136|1|KANTO||||SHADOW||||||||SHINY|||EPIC||136||||pokemon_icon_136_00.png|pokemon_icon_136_00_shiny.png
POGO|PORYGON_NORMAL|Porygon (Normal)||PORYGON|||||NORMAL|PORYGON_NORMAL|PORYGON|NORMAL|porygon|NORMAL||153|136|163|FAMILY_PORYGON|PORYGON||137|1|KANTO||||||||||||SHINY|RELEASED_SHADOW||EPIC||137||||pokemon_icon_137_00.png|pokemon_icon_137_00_shiny.png
POGO|PORYGON_PURIFIED|Porygon (Purified)||PORYGON|||||PURIFIED|PORYGON_PURIFIED|PORYGON|PURIFIED|porygon|NORMAL||153|136|163|FAMILY_PORYGON|PORYGON||137|1|KANTO||||PURIFIED||||||||SHINY|RELEASED_SHADOW||EPIC||137||||pokemon_icon_137_00.png|pokemon_icon_137_00_shiny.png
POGO|PORYGON_SHADOW|Porygon (Shadow)||PORYGON|||||SHADOW|PORYGON_SHADOW|PORYGON|SHADOW|porygon|NORMAL||153|136|163|FAMILY_PORYGON|PORYGON||137|1|KANTO||||SHADOW||||||||SHINY|RELEASED_SHADOW||EPIC||137||||pokemon_icon_137_00.png|pokemon_icon_137_00_shiny.png
POGO|OMANYTE_NORMAL|Omanyte (Normal)||OMANYTE|||||NORMAL|OMANYTE_NORMAL|OMANYTE|NORMAL|omanyte|ROCK|WATER|155|153|111|FAMILY_OMANYTE|OMANYTE||138|1|KANTO||||||||||||SHINY|RELEASED_SHADOW||EPIC||138||||pokemon_icon_138_00.png|pokemon_icon_138_00_shiny.png
POGO|OMANYTE_PURIFIED|Omanyte (Purified)||OMANYTE|||||PURIFIED|OMANYTE_PURIFIED|OMANYTE|PURIFIED|omanyte|ROCK|WATER|155|153|111|FAMILY_OMANYTE|OMANYTE||138|1|KANTO||||PURIFIED||||||||SHINY|RELEASED_SHADOW||EPIC||138||||pokemon_icon_138_00.png|pokemon_icon_138_00_shiny.png
POGO|OMANYTE_SHADOW|Omanyte (Shadow)||OMANYTE|||||SHADOW|OMANYTE_SHADOW|OMANYTE|SHADOW|omanyte|ROCK|WATER|155|153|111|FAMILY_OMANYTE|OMANYTE||138|1|KANTO||||SHADOW||||||||SHINY|RELEASED_SHADOW||EPIC||138||||pokemon_icon_138_00.png|pokemon_icon_138_00_shiny.png
POGO|OMASTAR_NORMAL|Omastar (Normal)||OMASTAR|||||NORMAL|OMASTAR_NORMAL|OMASTAR|NORMAL|omastar|ROCK|WATER|207|201|172|FAMILY_OMANYTE|OMANYTE||139|1|KANTO||||||||||||SHINY|RELEASED_SHADOW||EPIC||139||||pokemon_icon_139_00.png|pokemon_icon_139_00_shiny.png
POGO|OMASTAR_PURIFIED|Omastar (Purified)||OMASTAR|||||PURIFIED|OMASTAR_PURIFIED|OMASTAR|PURIFIED|omastar|ROCK|WATER|207|201|172|FAMILY_OMANYTE|OMANYTE||139|1|KANTO||||PURIFIED||||||||SHINY|RELEASED_SHADOW||EPIC||139||||pokemon_icon_139_00.png|pokemon_icon_139_00_shiny.png
POGO|OMASTAR_SHADOW|Omastar (Shadow)||OMASTAR|||||SHADOW|OMASTAR_SHADOW|OMASTAR|SHADOW|omastar|ROCK|WATER|207|201|172|FAMILY_OMANYTE|OMANYTE||139|1|KANTO||||SHADOW||||||||SHINY|RELEASED_SHADOW||EPIC||139||||pokemon_icon_139_00.png|pokemon_icon_139_00_shiny.png
POGO|KABUTO_NORMAL|Kabuto (Normal)||KABUTO|||||NORMAL|KABUTO_NORMAL|KABUTO|NORMAL|kabuto|ROCK|WATER|148|140|102|FAMILY_KABUTO|KABUTO||140|1|KANTO||||||||||||SHINY|||EPIC||140||||pokemon_icon_140_00.png|pokemon_icon_140_00_shiny.png
POGO|KABUTO_PURIFIED|Kabuto (Purified)||KABUTO|||||PURIFIED|KABUTO_PURIFIED|KABUTO|PURIFIED|kabuto|ROCK|WATER|148|140|102|FAMILY_KABUTO|KABUTO||140|1|KANTO||||PURIFIED||||||||SHINY|||EPIC||140||||pokemon_icon_140_00.png|pokemon_icon_140_00_shiny.png
POGO|KABUTO_SHADOW|Kabuto (Shadow)||KABUTO|||||SHADOW|KABUTO_SHADOW|KABUTO|SHADOW|kabuto|ROCK|WATER|148|140|102|FAMILY_KABUTO|KABUTO||140|1|KANTO||||SHADOW||||||||SHINY|||EPIC||140||||pokemon_icon_140_00.png|pokemon_icon_140_00_shiny.png
POGO|KABUTOPS_NORMAL|Kabutops (Normal)||KABUTOPS|||||NORMAL|KABUTOPS_NORMAL|KABUTOPS|NORMAL|kabutops|ROCK|WATER|220|186|155|FAMILY_KABUTO|KABUTO||141|1|KANTO||||||||||||SHINY|||EPIC||141||||pokemon_icon_141_00.png|pokemon_icon_141_00_shiny.png
POGO|KABUTOPS_PURIFIED|Kabutops (Purified)||KABUTOPS|||||PURIFIED|KABUTOPS_PURIFIED|KABUTOPS|PURIFIED|kabutops|ROCK|WATER|220|186|155|FAMILY_KABUTO|KABUTO||141|1|KANTO||||PURIFIED||||||||SHINY|||EPIC||141||||pokemon_icon_141_00.png|pokemon_icon_141_00_shiny.png
POGO|KABUTOPS_SHADOW|Kabutops (Shadow)||KABUTOPS|||||SHADOW|KABUTOPS_SHADOW|KABUTOPS|SHADOW|kabutops|ROCK|WATER|220|186|155|FAMILY_KABUTO|KABUTO||141|1|KANTO||||SHADOW||||||||SHINY|||EPIC||141||||pokemon_icon_141_00.png|pokemon_icon_141_00_shiny.png
POGO|AERODACTYL_NORMAL|Aerodactyl (Normal)||AERODACTYL|||||NORMAL|AERODACTYL_NORMAL|AERODACTYL|NORMAL|aerodactyl|ROCK|FLYING|221|159|190|FAMILY_AERODACTYL|AERODACTYL||142|1|KANTO||||||||||||SHINY|RELEASED_SHADOW||EPIC||142||||pokemon_icon_142_00.png|pokemon_icon_142_00_shiny.png
POGO|AERODACTYL_PURIFIED|Aerodactyl (Purified)||AERODACTYL|||||PURIFIED|AERODACTYL_PURIFIED|AERODACTYL|PURIFIED|aerodactyl|ROCK|FLYING|221|159|190|FAMILY_AERODACTYL|AERODACTYL||142|1|KANTO||||PURIFIED||||||||SHINY|RELEASED_SHADOW||EPIC||142||||pokemon_icon_142_00.png|pokemon_icon_142_00_shiny.png
POGO|AERODACTYL_SHADOW|Aerodactyl (Shadow)||AERODACTYL|||||SHADOW|AERODACTYL_SHADOW|AERODACTYL|SHADOW|aerodactyl|ROCK|FLYING|221|159|190|FAMILY_AERODACTYL|AERODACTYL||142|1|KANTO||||SHADOW||||||||SHINY|RELEASED_SHADOW||EPIC||142||||pokemon_icon_142_00.png|pokemon_icon_142_00_shiny.png
POGO|SNORLAX_NORMAL|Snorlax (Normal)||SNORLAX|||||NORMAL|SNORLAX_NORMAL|SNORLAX|NORMAL|snorlax|NORMAL||190|169|330|FAMILY_SNORLAX|SNORLAX||143|1|KANTO|||||||||||||RELEASED_SHADOW||EPIC||143||||pokemon_icon_143_00.png|pokemon_icon_143_00_shiny.png
POGO|SNORLAX_PURIFIED|Snorlax (Purified)||SNORLAX|||||PURIFIED|SNORLAX_PURIFIED|SNORLAX|PURIFIED|snorlax|NORMAL||190|169|330|FAMILY_SNORLAX|SNORLAX||143|1|KANTO||||PURIFIED|||||||||RELEASED_SHADOW||EPIC||143||||pokemon_icon_143_00.png|pokemon_icon_143_00_shiny.png
POGO|SNORLAX_SHADOW|Snorlax (Shadow)||SNORLAX|||||SHADOW|SNORLAX_SHADOW|SNORLAX|SHADOW|snorlax|NORMAL||190|169|330|FAMILY_SNORLAX|SNORLAX||143|1|KANTO||||SHADOW|||||||||RELEASED_SHADOW||EPIC||143||||pokemon_icon_143_00.png|pokemon_icon_143_00_shiny.png
POGO|ARTICUNO_NORMAL|Articuno (Normal)||ARTICUNO|||||NORMAL|ARTICUNO_NORMAL|ARTICUNO|NORMAL|articuno|ICE|FLYING|192|236|207|FAMILY_ARTICUNO|ARTICUNO||144|1|KANTO||||||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||144||||pokemon_icon_144_00.png|pokemon_icon_144_00_shiny.png
POGO|ARTICUNO_PURIFIED|Articuno (Purified)||ARTICUNO|||||PURIFIED|ARTICUNO_PURIFIED|ARTICUNO|PURIFIED|articuno|ICE|FLYING|192|236|207|FAMILY_ARTICUNO|ARTICUNO||144|1|KANTO||||PURIFIED||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||144||||pokemon_icon_144_00.png|pokemon_icon_144_00_shiny.png
POGO|ARTICUNO_SHADOW|Articuno (Shadow)||ARTICUNO|||||SHADOW|ARTICUNO_SHADOW|ARTICUNO|SHADOW|articuno|ICE|FLYING|192|236|207|FAMILY_ARTICUNO|ARTICUNO||144|1|KANTO||||SHADOW||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||144||||pokemon_icon_144_00.png|pokemon_icon_144_00_shiny.png
POGO|ZAPDOS_NORMAL|Zapdos (Normal)||ZAPDOS|||||NORMAL|ZAPDOS_NORMAL|ZAPDOS|NORMAL|zapdos|ELECTRIC|FLYING|253|185|207|FAMILY_ZAPDOS|ZAPDOS||145|1|KANTO||||||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||145||||pokemon_icon_145_00.png|pokemon_icon_145_00_shiny.png
POGO|ZAPDOS_PURIFIED|Zapdos (Purified)||ZAPDOS|||||PURIFIED|ZAPDOS_PURIFIED|ZAPDOS|PURIFIED|zapdos|ELECTRIC|FLYING|253|185|207|FAMILY_ZAPDOS|ZAPDOS||145|1|KANTO||||PURIFIED||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||145||||pokemon_icon_145_00.png|pokemon_icon_145_00_shiny.png
POGO|ZAPDOS_SHADOW|Zapdos (Shadow)||ZAPDOS|||||SHADOW|ZAPDOS_SHADOW|ZAPDOS|SHADOW|zapdos|ELECTRIC|FLYING|253|185|207|FAMILY_ZAPDOS|ZAPDOS||145|1|KANTO||||SHADOW||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||145||||pokemon_icon_145_00.png|pokemon_icon_145_00_shiny.png
POGO|MOLTRES_NORMAL|Moltres (Normal)||MOLTRES|||||NORMAL|MOLTRES_NORMAL|MOLTRES|NORMAL|moltres|FIRE|FLYING|251|181|207|FAMILY_MOLTRES|MOLTRES||146|1|KANTO||||||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||146||||pokemon_icon_146_00.png|pokemon_icon_146_00_shiny.png
POGO|MOLTRES_PURIFIED|Moltres (Purified)||MOLTRES|||||PURIFIED|MOLTRES_PURIFIED|MOLTRES|PURIFIED|moltres|FIRE|FLYING|251|181|207|FAMILY_MOLTRES|MOLTRES||146|1|KANTO||||PURIFIED||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||146||||pokemon_icon_146_00.png|pokemon_icon_146_00_shiny.png
POGO|MOLTRES_SHADOW|Moltres (Shadow)||MOLTRES|||||SHADOW|MOLTRES_SHADOW|MOLTRES|SHADOW|moltres|FIRE|FLYING|251|181|207|FAMILY_MOLTRES|MOLTRES||146|1|KANTO||||SHADOW||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||146||||pokemon_icon_146_00.png|pokemon_icon_146_00_shiny.png
POGO|DRATINI_NORMAL|Dratini (Normal)||DRATINI|||||NORMAL|DRATINI_NORMAL|DRATINI|NORMAL|dratini|DRAGON||119|91|121|FAMILY_DRATINI|DRATINI||147|1|KANTO||||||||||||SHINY|RELEASED_SHADOW||EPIC||147||||pokemon_icon_147_00.png|pokemon_icon_147_00_shiny.png
POGO|DRATINI_PURIFIED|Dratini (Purified)||DRATINI|||||PURIFIED|DRATINI_PURIFIED|DRATINI|PURIFIED|dratini|DRAGON||119|91|121|FAMILY_DRATINI|DRATINI||147|1|KANTO||||PURIFIED||||||||SHINY|RELEASED_SHADOW||EPIC||147||||pokemon_icon_147_00.png|pokemon_icon_147_00_shiny.png
POGO|DRATINI_SHADOW|Dratini (Shadow)||DRATINI|||||SHADOW|DRATINI_SHADOW|DRATINI|SHADOW|dratini|DRAGON||119|91|121|FAMILY_DRATINI|DRATINI||147|1|KANTO||||SHADOW||||||||SHINY|RELEASED_SHADOW||EPIC||147||||pokemon_icon_147_00.png|pokemon_icon_147_00_shiny.png
POGO|DRAGONAIR_NORMAL|Dragonair (Normal)||DRAGONAIR|||||NORMAL|DRAGONAIR_NORMAL|DRAGONAIR|NORMAL|dragonair|DRAGON||163|135|156|FAMILY_DRATINI|DRATINI||148|1|KANTO||||||||||||SHINY|RELEASED_SHADOW||EPIC||148||||pokemon_icon_148_00.png|pokemon_icon_148_00_shiny.png
POGO|DRAGONAIR_PURIFIED|Dragonair (Purified)||DRAGONAIR|||||PURIFIED|DRAGONAIR_PURIFIED|DRAGONAIR|PURIFIED|dragonair|DRAGON||163|135|156|FAMILY_DRATINI|DRATINI||148|1|KANTO||||PURIFIED||||||||SHINY|RELEASED_SHADOW||EPIC||148||||pokemon_icon_148_00.png|pokemon_icon_148_00_shiny.png
POGO|DRAGONAIR_SHADOW|Dragonair (Shadow)||DRAGONAIR|||||SHADOW|DRAGONAIR_SHADOW|DRAGONAIR|SHADOW|dragonair|DRAGON||163|135|156|FAMILY_DRATINI|DRATINI||148|1|KANTO||||SHADOW||||||||SHINY|RELEASED_SHADOW||EPIC||148||||pokemon_icon_148_00.png|pokemon_icon_148_00_shiny.png
POGO|DRAGONITE_NORMAL|Dragonite (Normal)||DRAGONITE|||||NORMAL|DRAGONITE_NORMAL|DRAGONITE|NORMAL|dragonite|DRAGON|FLYING|263|198|209|FAMILY_DRATINI|DRATINI||149|1|KANTO||||||||||||SHINY|RELEASED_SHADOW||EPIC||149||||pokemon_icon_149_00.png|pokemon_icon_149_00_shiny.png
POGO|DRAGONITE_PURIFIED|Dragonite (Purified)||DRAGONITE|||||PURIFIED|DRAGONITE_PURIFIED|DRAGONITE|PURIFIED|dragonite|DRAGON|FLYING|263|198|209|FAMILY_DRATINI|DRATINI||149|1|KANTO||||PURIFIED||||||||SHINY|RELEASED_SHADOW||EPIC||149||||pokemon_icon_149_00.png|pokemon_icon_149_00_shiny.png
POGO|DRAGONITE_SHADOW|Dragonite (Shadow)||DRAGONITE|||||SHADOW|DRAGONITE_SHADOW|DRAGONITE|SHADOW|dragonite|DRAGON|FLYING|263|198|209|FAMILY_DRATINI|DRATINI||149|1|KANTO||||SHADOW||||||||SHINY|RELEASED_SHADOW||EPIC||149||||pokemon_icon_149_00.png|pokemon_icon_149_00_shiny.png
POGO|MEWTWO_NORMAL|Mewtwo (Normal)||MEWTWO|||||NORMAL|MEWTWO_NORMAL|MEWTWO|NORMAL|mewtwo|PSYCHIC||300|182|214|FAMILY_MEWTWO|MEWTWO|MEWTWO|150|1|KANTO||||||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||150||||pokemon_icon_150_00.png|pokemon_icon_150_00_shiny.png
POGO|MEWTWO_PURIFIED|Mewtwo (Purified)||MEWTWO|||||PURIFIED|MEWTWO_PURIFIED|MEWTWO|PURIFIED|mewtwo|PSYCHIC||300|182|214|FAMILY_MEWTWO|MEWTWO|MEWTWO|150|1|KANTO||||PURIFIED||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||150||||pokemon_icon_150_00.png|pokemon_icon_150_00_shiny.png
POGO|MEWTWO_SHADOW|Mewtwo (Shadow)||MEWTWO|||||SHADOW|MEWTWO_SHADOW|MEWTWO|SHADOW|mewtwo|PSYCHIC||300|182|214|FAMILY_MEWTWO|MEWTWO|MEWTWO|150|1|KANTO||||SHADOW||LEGENDARY||||||SHINY|RELEASED_SHADOW||LEGENDARY||150||||pokemon_icon_150_00.png|pokemon_icon_150_00_shiny.png
#N/A|MEWTWO_A_NORMAL|#N/A||MEWTWO_A|||||NORMAL|MEWTWO_A_NORMAL|MEWTWO_A|NORMAL||#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MEWTWO_A|MEWTWO_A|150|1|KANTO||||||LEGENDARY|||||????|????|????||LEGENDARY||150||||pokemon_icon_150_00.png|pokemon_icon_150_00_shiny.png
#N/A|MEWTWO_A_PURIFIED|#N/A||MEWTWO_A|||||PURIFIED|MEWTWO_A_PURIFIED|MEWTWO_A|PURIFIED||#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MEWTWO_A|MEWTWO_A|150|1|KANTO||||PURIFIED||LEGENDARY|||||????|????|????||LEGENDARY||150||||pokemon_icon_150_00.png|pokemon_icon_150_00_shiny.png
#N/A|MEWTWO_A_SHADOW|#N/A||MEWTWO_A|||||SHADOW|MEWTWO_A_SHADOW|MEWTWO_A|SHADOW||#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MEWTWO_A|MEWTWO_A|150|1|KANTO||||SHADOW||LEGENDARY|||||????|????|????||LEGENDARY||150||||pokemon_icon_150_00.png|pokemon_icon_150_00_shiny.png
#N/A|MEW_NORMAL|Mew (Normal)||MEW|||||NORMAL|MEW_NORMAL|MEW|NORMAL|mew|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MEW||151|1|KANTO|||||||MYTHIC||||||||MYTHIC||151||||pokemon_icon_151_00.png|pokemon_icon_151_00_shiny.png
#N/A|MEW_PURIFIED|Mew (Purified)||MEW|||||PURIFIED|MEW_PURIFIED|MEW|PURIFIED|mew|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MEW||151|1|KANTO||||PURIFIED|||MYTHIC||||||||MYTHIC||151||||pokemon_icon_151_00.png|pokemon_icon_151_00_shiny.png
#N/A|MEW_SHADOW|Mew (Shadow)||MEW|||||SHADOW|MEW_SHADOW|MEW|SHADOW|mew|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|MEW||151|1|KANTO||||SHADOW|||MYTHIC||||||||MYTHIC||151||||pokemon_icon_151_00.png|pokemon_icon_151_00_shiny.png
||||||||||||||||||||||||||||||||||||||||||||||
#N/A|CHIKORITA_NORMAL|Chikorita (Normal)||CHIKORITA|||||NORMAL|CHIKORITA_NORMAL|CHIKORITA|NORMAL|chikorita|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|CHIKORITA||152|2|JOHTO||||||||||||SHINY|||STARTER||152||||pokemon_icon_152_00.png|pokemon_icon_152_00_shiny.png
#N/A|CHIKORITA_PURIFIED|Chikorita (Purified)||CHIKORITA|||||PURIFIED|CHIKORITA_PURIFIED|CHIKORITA|PURIFIED|chikorita|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|CHIKORITA||152|2|JOHTO||||PURIFIED||||||||SHINY|||STARTER||152||||pokemon_icon_152_00.png|pokemon_icon_152_00_shiny.png
#N/A|CHIKORITA_SHADOW|Chikorita (Shadow)||CHIKORITA|||||SHADOW|CHIKORITA_SHADOW|CHIKORITA|SHADOW|chikorita|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|CHIKORITA||152|2|JOHTO||||SHADOW||||||||SHINY|||STARTER||152||||pokemon_icon_152_00.png|pokemon_icon_152_00_shiny.png
#N/A|BAYLEEF_NORMAL|Bayleef (Normal)||BAYLEEF|||||NORMAL|BAYLEEF_NORMAL|BAYLEEF|NORMAL|bayleef|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|CHIKORITA||153|2|JOHTO||||||||||||SHINY|||STARTER||153||||pokemon_icon_153_00.png|pokemon_icon_153_00_shiny.png
#N/A|BAYLEEF_PURIFIED|Bayleef (Purified)||BAYLEEF|||||PURIFIED|BAYLEEF_PURIFIED|BAYLEEF|PURIFIED|bayleef|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|CHIKORITA||153|2|JOHTO||||PURIFIED||||||||SHINY|||STARTER||153||||pokemon_icon_153_00.png|pokemon_icon_153_00_shiny.png
#N/A|BAYLEEF_SHADOW|Bayleef (Shadow)||BAYLEEF|||||SHADOW|BAYLEEF_SHADOW|BAYLEEF|SHADOW|bayleef|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|CHIKORITA||153|2|JOHTO||||SHADOW||||||||SHINY|||STARTER||153||||pokemon_icon_153_00.png|pokemon_icon_153_00_shiny.png
#N/A|MEGANIUM_NORMAL|Meganium (Normal)||MEGANIUM|||||NORMAL|MEGANIUM_NORMAL|MEGANIUM|NORMAL|meganium|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|CHIKORITA||154|2|JOHTO||||||||||||SHINY|||STARTER||154||||pokemon_icon_154_00.png|pokemon_icon_154_00_shiny.png
#N/A|MEGANIUM_PURIFIED|Meganium (Purified)||MEGANIUM|||||PURIFIED|MEGANIUM_PURIFIED|MEGANIUM|PURIFIED|meganium|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|CHIKORITA||154|2|JOHTO||||PURIFIED||||||||SHINY|||STARTER||154||||pokemon_icon_154_00.png|pokemon_icon_154_00_shiny.png
#N/A|MEGANIUM_SHADOW|Meganium (Shadow)||MEGANIUM|||||SHADOW|MEGANIUM_SHADOW|MEGANIUM|SHADOW|meganium|#N/A|#N/A|#N/A|#N/A|#N/A|#N/A|CHIKORITA||154|2|JOHTO||||SHADOW||||||||SHINY|||STARTER||154||||pokemon_icon_154_00.png|pokemon_icon_154_00_shiny.png
